metadata:2018-08-02 08:39:34
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
213,2018-08-02 08:54:59,0,35,34.49,56,130,1002.02,0,34
214,2018-08-02 08:55:03,0,35,34.50,56,130,1002.11,0,34
215,2018-08-02 08:55:07,0,35,34.50,56,130,1001.99,0,34
216,2018-08-02 08:55:12,0,35,34.49,56,130,1002.06,0,34
217,2018-08-02 08:55:16,0,35,34.51,56,130,1002.09,0,34
218,2018-08-02 08:55:20,0,35,34.51,56,130,1002.09,0,34
219,2018-08-02 08:55:25,0,35,34.50,56,130,1002.11,0,34
220,2018-08-02 08:55:29,0,35,34.50,56,130,1002.02,0,34
221,2018-08-02 08:55:33,0,35,34.51,56,130,1002.06,0,34
222,2018-08-02 08:55:38,0,35,34.51,56,130,1002.12,0,34
223,2018-08-02 08:55:42,0,35,34.52,56,130,1002.12,0,34
224,2018-08-02 08:55:46,0,35,34.51,56,130,1002.09,0,34
225,2018-08-02 08:55:51,0,35,34.52,56,130,1002.06,0,34
226,2018-08-02 08:55:55,0,35,34.51,56,130,1002.06,0,34
227,2018-08-02 08:55:59,0,35,34.52,56,130,1002.02,0,34
228,2018-08-02 08:56:04,0,35,34.52,56,130,1002.12,0,34
229,2018-08-02 08:56:08,0,35,34.52,56,130,1002.06,0,34
230,2018-08-02 08:56:12,0,35,34.52,56,130,1002.12,0,34
231,2018-08-02 08:56:17,0,35,34.52,56,130,1002.09,0,34
232,2018-08-02 08:56:21,0,35,34.53,56,130,1002.09,0,34
233,2018-08-02 08:56:25,0,35,34.53,56,130,1002.09,0,34
234,2018-08-02 08:56:30,0,35,34.52,56,130,1002.15,0,34
235,2018-08-02 08:56:34,0,35,34.53,56,130,1002.09,0,34
236,2018-08-02 08:56:38,0,35,34.53,56,130,1002.12,0,34
237,2018-08-02 08:56:43,0,35,34.53,56,130,1002.12,0,34
238,2018-08-02 08:56:47,0,35,34.54,56,131,1002.09,0,34
239,2018-08-02 08:56:51,0,35,34.53,56,131,1002.06,0,34
240,2018-08-02 08:56:56,0,35,34.53,56,131,1002.09,0,34
241,2018-08-02 08:57:00,0,35,34.54,56,131,1002.12,0,34
242,2018-08-02 08:57:04,0,35,34.53,56,131,1002.06,0,34
243,2018-08-02 08:57:09,0,35,34.54,56,131,1002.12,0,34
244,2018-08-02 08:57:13,0,35,34.54,56,131,1002.09,0,34
245,2018-08-02 08:57:17,0,35,34.52,56,131,1002.06,0,34
246,2018-08-02 08:57:22,0,35,34.52,56,131,1002.06,0,34
247,2018-08-02 08:57:26,0,35,34.53,56,131,1002.06,0,34
248,2018-08-02 08:57:30,0,35,34.52,56,131,1002.06,0,34
249,2018-08-02 08:57:36,0,35,34.52,56,131,1002.02,0,34
250,2018-08-02 08:57:39,0,35,34.52,56,131,1002.12,0,34
251,2018-08-02 08:57:43,0,35,34.52,56,131,1002.09,0,33
252,2018-08-02 08:57:49,0,35,34.53,56,131,1002.15,0,34
253,2018-08-02 08:57:52,0,35,34.52,56,131,1002.09,0,33
254,2018-08-02 08:57:56,0,35,34.52,56,131,1002.12,0,34
255,2018-08-02 08:58:02,0,35,34.52,56,131,1002.09,0,34
256,2018-08-02 08:58:05,0,35,34.51,56,131,1002.15,0,34
257,2018-08-02 08:58:09,0,35,34.52,56,131,1002.09,0,34
258,2018-08-02 08:58:15,0,35,34.52,56,131,1002.15,0,34
259,2018-08-02 08:58:19,0,35,34.53,56,131,1002.12,0,33
260,2018-08-02 08:58:22,0,35,34.52,56,131,1002.09,0,34
261,2018-08-02 08:58:28,0,35,34.52,56,132,1002.15,0,34
262,2018-08-02 08:58:32,0,35,34.53,56,132,1002.09,0,34
