metadata:2018-05-15 19:35:58
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
4963,2018-05-16 01:46:23,0.2612,22,22.23,67,0,996.51,0
4964,2018-05-16 01:46:28,0.2612,22,22.23,67,0,996.57,0
4965,2018-05-16 01:46:33,0.2612,22,22.22,67,0,996.48,0
4966,2018-05-16 01:46:37,0.2612,22,22.23,67,0,996.54,0
4967,2018-05-16 01:46:41,0.2612,22,22.24,67,0,996.54,0
4968,2018-05-16 01:46:46,0.2612,22,22.23,67,0,996.51,0
4969,2018-05-16 01:46:50,0.2612,22,22.22,67,0,996.51,0
4970,2018-05-16 01:46:54,0.2612,22,22.24,67,0,996.54,0
4971,2018-05-16 01:47:00,0.2612,22,22.24,67,0,996.57,0
4972,2018-05-16 01:47:04,0.2612,22,22.23,67,0,996.54,0
4973,2018-05-16 01:47:08,0.2612,22,22.24,67,0,996.60,0
4974,2018-05-16 01:47:13,0.2612,22,22.24,67,0,996.60,0
4975,2018-05-16 01:47:17,0.2612,22,22.23,67,0,996.57,0
4976,2018-05-16 01:47:21,0.2612,22,22.24,67,0,996.65,0
4977,2018-05-16 01:47:27,0.2612,22,22.23,67,0,996.54,0
4978,2018-05-16 01:47:31,0.2612,22,22.24,67,0,996.60,0
4979,2018-05-16 01:47:35,0.2612,22,22.24,67,0,996.51,0
4980,2018-05-16 01:47:40,0.2612,22,22.24,67,0,996.54,0
4981,2018-05-16 01:47:44,0.2612,22,22.22,67,0,996.51,0
4982,2018-05-16 01:47:48,0.2612,22,22.24,67,0,996.60,0
4983,2018-05-16 01:47:54,0.2612,22,22.23,67,0,996.54,0
4984,2018-05-16 01:47:58,0.2612,22,22.24,67,0,996.57,0
4985,2018-05-16 01:48:02,0.2612,22,22.24,67,0,996.60,0
4986,2018-05-16 01:48:07,0.2612,22,22.22,67,0,996.57,0
4987,2018-05-16 01:48:11,0.2612,22,22.24,67,0,996.57,0
4988,2018-05-16 01:48:15,0.2612,22,22.25,67,0,996.54,0
4989,2018-05-16 01:48:20,0.2612,22,22.23,67,0,996.54,0
4990,2018-05-16 01:48:24,0.2612,22,22.23,67,0,996.60,0
4991,2018-05-16 01:48:28,0.2612,22,22.24,67,0,996.60,0
4992,2018-05-16 01:48:34,0.2612,22,22.24,67,0,996.57,0
4993,2018-05-16 01:48:38,0.2612,22,22.24,67,0,996.54,0
4994,2018-05-16 01:48:42,0.2612,22,22.25,67,0,996.60,0
4995,2018-05-16 01:48:47,0.2612,22,22.24,67,0,996.57,0
4996,2018-05-16 01:48:51,0.2612,22,22.24,67,0,996.54,0
4997,2018-05-16 01:48:55,0.2612,22,22.25,67,0,996.57,0
4998,2018-05-16 01:49:01,0.2612,22,22.22,67,0,996.51,0
4999,2018-05-16 01:49:05,0.2612,22,22.24,67,0,996.57,0
5000,2018-05-16 01:49:09,0.2612,22,22.23,67,0,996.51,0
5001,2018-05-16 01:49:14,0.2612,22,22.24,67,0,996.60,0
5002,2018-05-16 01:49:18,0.2612,22,22.24,67,0,996.51,0
5003,2018-05-16 01:49:22,0.2612,22,22.25,67,0,996.49,0
5004,2018-05-16 01:49:28,0.2612,22,22.24,67,0,996.57,0
5005,2018-05-16 01:49:32,0.2612,22,22.24,67,0,996.57,0
5006,2018-05-16 01:49:36,0.2612,22,22.22,67,0,996.48,0
5007,2018-05-16 01:49:41,0.2612,22,22.22,67,0,996.51,0
5008,2018-05-16 01:49:45,0.2612,22,22.24,67,0,996.54,0
5009,2018-05-16 01:49:49,0.2612,22,22.24,67,0,996.54,0
5010,2018-05-16 01:49:54,0.2612,22,22.24,67,0,996.51,0
5011,2018-05-16 01:49:59,0.2612,22,22.23,67,0,996.51,0
5012,2018-05-16 01:50:03,0.2612,22,22.24,67,0,996.54,0
5013,2018-05-16 01:50:08,0.2612,22,22.24,67,0,996.49,0
5014,2018-05-16 01:50:12,0.2612,22,22.24,67,0,996.60,0
5015,2018-05-16 01:50:16,0.2612,22,22.24,67,0,996.49,0
5016,2018-05-16 01:50:21,0.2612,22,22.25,67,0,996.51,0
5017,2018-05-16 01:50:25,0.2612,22,22.24,67,0,996.51,0
5018,2018-05-16 01:50:29,0.2612,22,22.23,67,0,996.51,0
5019,2018-05-16 01:50:35,0.2612,22,22.23,67,0,996.48,0
5020,2018-05-16 01:50:39,0.2612,22,22.24,67,0,996.49,0
5021,2018-05-16 01:50:43,0.2612,22,22.24,67,0,996.54,0
5022,2018-05-16 01:50:48,0.2612,22,22.24,67,0,996.49,0
5023,2018-05-16 01:50:52,0.2612,22,22.24,67,0,996.54,0
5024,2018-05-16 01:50:56,0.2612,22,22.24,67,0,996.51,0
5025,2018-05-16 01:51:02,0.2612,22,22.24,67,0,996.49,0
5026,2018-05-16 01:51:06,0.2612,22,22.22,67,0,996.45,0
5027,2018-05-16 01:51:10,0.2612,22,22.24,67,0,996.54,0
5028,2018-05-16 01:51:15,0.2612,22,22.25,67,0,996.49,0
5029,2018-05-16 01:51:19,0.2612,22,22.24,67,0,996.54,0
5030,2018-05-16 01:51:23,0.2612,22,22.22,67,0,996.54,0
5031,2018-05-16 01:51:29,0.2612,22,22.25,67,0,996.60,0
5032,2018-05-16 01:51:33,0.2625,22,22.24,67,0,996.54,0
5033,2018-05-16 01:51:37,0.2625,22,22.24,67,0,996.49,0
5034,2018-05-16 01:51:42,0.2612,22,22.25,67,0,996.57,0
5035,2018-05-16 01:51:46,0.2612,22,22.24,67,0,996.57,0
5036,2018-05-16 01:51:50,0.2612,22,22.24,67,0,996.60,0
5037,2018-05-16 01:51:55,0.2612,22,22.24,67,0,996.57,0
5038,2018-05-16 01:51:59,0.2612,22,22.24,67,0,996.60,0
5039,2018-05-16 01:52:04,0.2612,22,22.24,67,0,996.57,0
5040,2018-05-16 01:52:09,0.2612,22,22.24,67,0,996.57,0
5041,2018-05-16 01:52:13,0.2612,22,22.24,67,0,996.60,0
5042,2018-05-16 01:52:17,0.2612,22,22.24,67,0,996.60,0
5043,2018-05-16 01:52:22,0.2612,22,22.23,67,0,996.51,0
5044,2018-05-16 01:52:26,0.2612,22,22.23,67,0,996.54,0
5045,2018-05-16 01:52:30,0.2612,22,22.22,67,0,996.60,0
5046,2018-05-16 01:52:36,0.2612,22,22.22,67,0,996.57,0
5047,2018-05-16 01:52:40,0.2612,22,22.24,67,0,996.57,0
5048,2018-05-16 01:52:44,0.2612,22,22.24,67,0,996.57,0
5049,2018-05-16 01:52:49,0.2612,22,22.25,67,0,996.60,0
5050,2018-05-16 01:52:53,0.2612,22,22.25,67,0,996.63,0
5051,2018-05-16 01:52:57,0.2612,22,22.25,67,0,996.54,0
5052,2018-05-16 01:53:03,0.2612,22,22.24,67,0,996.63,0
5053,2018-05-16 01:53:07,0.2612,22,22.24,67,0,996.51,0
5054,2018-05-16 01:53:11,0.2612,22,22.25,67,0,996.57,0
5055,2018-05-16 01:53:16,0.2612,22,22.24,67,0,996.57,0
5056,2018-05-16 01:53:20,0.2612,22,22.24,67,0,996.54,0
5057,2018-05-16 01:53:24,0.2612,22,22.24,67,0,996.54,0
5058,2018-05-16 01:53:30,0.2612,22,22.24,67,0,996.54,0
5059,2018-05-16 01:53:34,0.2612,22,22.24,67,0,996.57,0
5060,2018-05-16 01:53:38,0.2612,22,22.24,67,0,996.57,0
5061,2018-05-16 01:53:43,0.2612,22,22.24,67,0,996.60,0
5062,2018-05-16 01:53:47,0.2571,22,22.23,67,0,996.54,0
5063,2018-05-16 01:53:51,0.2571,22,22.23,67,0,996.57,0
5064,2018-05-16 01:53:56,0.2571,22,22.24,67,0,996.65,0
5065,2018-05-16 01:54:00,0.2571,22,22.24,67,0,996.63,0
5066,2018-05-16 01:54:04,0.2571,22,22.24,67,0,996.65,0
5067,2018-05-16 01:54:10,0.2571,22,22.23,67,0,996.57,0
5068,2018-05-16 01:54:14,0.2571,22,22.24,67,0,996.60,0
5069,2018-05-16 01:54:18,0.2531,22,22.23,67,0,996.54,0
5070,2018-05-16 01:54:23,0.2518,22,22.23,67,0,996.60,0
5071,2018-05-16 01:54:27,0.2518,22,22.22,67,0,996.62,0
5072,2018-05-16 01:54:31,0.2518,22,22.22,67,0,996.62,0
5073,2018-05-16 01:54:37,0.2518,22,22.22,67,0,996.62,0
5074,2018-05-16 01:54:41,0.2518,22,22.22,67,0,996.65,0
5075,2018-05-16 01:54:45,0.2518,22,22.23,67,0,996.68,0
5076,2018-05-16 01:54:50,0.2518,22,22.22,67,0,996.62,0
5077,2018-05-16 01:54:54,0.2518,22,22.22,67,0,996.60,0
5078,2018-05-16 01:54:58,0.2518,22,22.20,67,0,996.59,0
5079,2018-05-16 01:55:04,0.2518,22,22.21,67,0,996.60,0
5080,2018-05-16 01:55:08,0.2518,22,22.21,67,0,996.57,0
5081,2018-05-16 01:55:12,0.2518,22,22.21,67,0,996.65,0
5082,2018-05-16 01:55:17,0.2518,22,22.21,67,0,996.57,0
5083,2018-05-16 01:55:21,0.2518,22,22.21,67,0,996.57,0
5084,2018-05-16 01:55:25,0.2518,22,22.20,67,0,996.59,0
5085,2018-05-16 01:55:30,0.2518,22,22.21,67,0,996.59,0
5086,2018-05-16 01:55:35,0.2518,22,22.20,67,0,996.62,0
5087,2018-05-16 01:55:39,0.2531,22,22.20,67,0,996.59,0
5088,2018-05-16 01:55:44,0.2531,22,22.20,67,0,996.65,0
5089,2018-05-16 01:55:48,0.2518,22,22.20,67,0,996.65,0
5090,2018-05-16 01:55:52,0.2518,22,22.20,67,0,996.59,0
5091,2018-05-16 01:55:57,0.2518,22,22.20,67,0,996.59,0
5092,2018-05-16 01:56:01,0.2518,22,22.20,67,0,996.59,0
5093,2018-05-16 01:56:05,0.2518,22,22.20,67,0,996.62,0
5094,2018-05-16 01:56:11,0.2518,22,22.19,67,0,996.59,0
5095,2018-05-16 01:56:15,0.2531,22,22.19,67,0,996.54,0
5096,2018-05-16 01:56:19,0.2545,22,22.19,67,0,996.57,0
5097,2018-05-16 01:56:24,0.2518,22,22.19,67,0,996.57,0
5098,2018-05-16 01:56:28,0.2518,22,22.20,67,0,996.62,0
5099,2018-05-16 01:56:32,0.2518,22,22.19,67,0,996.54,0
5100,2018-05-16 01:56:38,0.2531,22,22.19,67,0,996.59,0
5101,2018-05-16 01:56:42,0.2571,22,22.18,67,0,996.54,0
5102,2018-05-16 01:56:46,0.2571,22,22.19,67,0,996.59,0
5103,2018-05-16 01:56:51,0.2571,22,22.20,67,0,996.54,0
5104,2018-05-16 01:56:55,0.2571,22,22.19,67,0,996.54,0
5105,2018-05-16 01:56:59,0.2571,22,22.18,67,0,996.51,0
5106,2018-05-16 01:57:05,0.2571,22,22.19,67,0,996.56,0
5107,2018-05-16 01:57:09,0.2571,22,22.19,67,0,996.59,0
5108,2018-05-16 01:57:13,0.2571,22,22.20,67,0,996.62,0
5109,2018-05-16 01:57:18,0.2571,22,22.19,67,0,996.54,0
5110,2018-05-16 01:57:22,0.2571,22,22.20,67,0,996.59,0
5111,2018-05-16 01:57:26,0.2571,22,22.19,67,0,996.54,0
5112,2018-05-16 01:57:31,0.2571,22,22.18,67,0,996.51,0
5113,2018-05-16 01:57:35,0.2571,22,22.19,67,0,996.59,0
5114,2018-05-16 01:57:40,0.2571,22,22.19,67,0,996.54,0
5115,2018-05-16 01:57:45,0.2571,22,22.19,67,0,996.65,0
5116,2018-05-16 01:57:49,0.2571,22,22.18,67,0,996.56,0
5117,2018-05-16 01:57:53,0.2571,22,22.19,67,0,996.51,0
5118,2018-05-16 01:57:58,0.2571,22,22.18,67,0,996.62,0
5119,2018-05-16 01:58:02,0.2571,22,22.19,67,0,996.59,0
5120,2018-05-16 01:58:06,0.2571,22,22.19,67,0,996.56,0
5121,2018-05-16 01:58:12,0.2571,22,22.18,67,0,996.54,0
5122,2018-05-16 01:58:16,0.2545,22,22.18,67,0,996.56,0
5123,2018-05-16 01:58:20,0.2518,22,22.19,67,0,996.56,0
5124,2018-05-16 01:58:25,0.2518,22,22.19,67,0,996.56,0
5125,2018-05-16 01:58:29,0.2518,22,22.18,67,0,996.56,0
5126,2018-05-16 01:58:33,0.2531,22,22.19,67,0,996.62,0
5127,2018-05-16 01:58:39,0.2571,22,22.19,67,0,996.56,0
5128,2018-05-16 01:58:43,0.2531,22,22.18,67,0,996.59,0
5129,2018-05-16 01:58:47,0.2518,22,22.18,67,0,996.54,0
5130,2018-05-16 01:58:52,0.2518,22,22.18,67,0,996.56,0
5131,2018-05-16 01:58:56,0.2518,22,22.19,67,0,996.56,0
5132,2018-05-16 01:59:00,0.2518,22,22.19,67,0,996.68,0
5133,2018-05-16 01:59:06,0.2518,22,22.18,67,0,996.54,0
5134,2018-05-16 01:59:10,0.2518,22,22.19,67,0,996.62,0
5135,2018-05-16 01:59:14,0.2518,22,22.19,67,0,996.56,0
5136,2018-05-16 01:59:19,0.2518,22,22.19,67,0,996.54,0
5137,2018-05-16 01:59:23,0.2518,22,22.19,67,0,996.59,0
5138,2018-05-16 01:59:27,0.2518,22,22.18,67,0,996.59,0
5139,2018-05-16 01:59:32,0.2558,22,22.19,67,0,996.59,0
5140,2018-05-16 01:59:36,0.2571,22,22.18,67,0,996.56,0
5141,2018-05-16 01:59:40,0.2571,22,22.19,67,0,996.62,0
5142,2018-05-16 01:59:46,0.2571,22,22.19,67,0,996.59,0
5143,2018-05-16 01:59:50,0.2571,22,22.19,67,0,996.59,0
5144,2018-05-16 01:59:54,0.2571,22,22.19,67,0,996.57,0
5145,2018-05-16 01:59:59,0.2571,22,22.19,67,0,996.59,0
5146,2018-05-16 02:00:03,0.2571,22,22.19,67,0,996.57,0
5147,2018-05-16 02:00:07,0.2571,22,22.20,67,0,996.57,0
5148,2018-05-16 02:00:13,0.2571,22,22.19,67,0,996.56,0
5149,2018-05-16 02:00:17,0.2571,22,22.19,67,0,996.56,0
5150,2018-05-16 02:00:21,0.2585,22,22.19,67,0,996.57,0
5151,2018-05-16 02:00:26,0.2612,22,22.19,67,0,996.59,0
5152,2018-05-16 02:00:30,0.2612,22,22.20,67,0,996.57,0
5153,2018-05-16 02:00:34,0.2612,22,22.20,67,0,996.62,0
5154,2018-05-16 02:00:40,0.2612,22,22.20,67,0,996.59,0
5155,2018-05-16 02:00:44,0.2612,22,22.19,67,0,996.59,0
5156,2018-05-16 02:00:48,0.2612,22,22.19,67,0,996.57,0
5157,2018-05-16 02:00:53,0.2612,22,22.20,67,0,996.57,0
5158,2018-05-16 02:00:57,0.2612,22,22.20,67,0,996.59,0
5159,2018-05-16 02:01:01,0.2612,22,22.20,67,0,996.54,0
5160,2018-05-16 02:01:06,0.2612,22,22.20,67,0,996.54,0
5161,2018-05-16 02:01:11,0.2612,22,22.20,67,0,996.59,0
5162,2018-05-16 02:01:15,0.2612,22,22.20,67,0,996.57,0
5163,2018-05-16 02:01:20,0.2612,22,22.20,67,0,996.54,0
5164,2018-05-16 02:01:24,0.2625,22,22.19,67,0,996.48,0
5165,2018-05-16 02:01:28,0.2652,22,22.19,67,0,996.48,0
5166,2018-05-16 02:01:33,0.2652,22,22.20,67,0,996.44,0
5167,2018-05-16 02:01:37,0.2652,22,22.19,67,0,996.48,0
5168,2018-05-16 02:01:41,0.2652,22,22.19,67,0,996.51,0
5169,2018-05-16 02:01:47,0.2652,22,22.19,67,0,996.48,0
5170,2018-05-16 02:01:51,0.2652,22,22.19,67,0,996.44,0
5171,2018-05-16 02:01:55,0.2652,22,22.19,67,0,996.40,0
5172,2018-05-16 02:02:00,0.2652,22,22.18,67,0,996.44,0
5173,2018-05-16 02:02:04,0.2652,22,22.20,67,0,996.54,0
5174,2018-05-16 02:02:08,0.2652,22,22.19,67,0,996.44,0
5175,2018-05-16 02:02:14,0.2652,22,22.19,67,0,996.44,0
5176,2018-05-16 02:02:18,0.2652,22,22.20,67,0,996.48,0
5177,2018-05-16 02:02:22,0.2652,22,22.19,67,0,996.51,0
5178,2018-05-16 02:02:27,0.2652,22,22.19,67,0,996.44,0
5179,2018-05-16 02:02:31,0.2652,22,22.19,67,0,996.44,0
5180,2018-05-16 02:02:35,0.2652,22,22.18,67,0,996.44,0
5181,2018-05-16 02:02:41,0.2652,22,22.19,67,0,996.44,0
5182,2018-05-16 02:02:45,0.2652,22,22.18,67,0,996.44,0
5183,2018-05-16 02:02:49,0.2652,22,22.18,67,0,996.42,0
5184,2018-05-16 02:02:54,0.2652,22,22.19,67,0,996.44,0
5185,2018-05-16 02:02:58,0.2652,22,22.19,67,0,996.44,0
5186,2018-05-16 02:03:02,0.2652,22,22.19,67,0,996.43,0
5187,2018-05-16 02:03:07,0.2652,22,22.19,67,0,996.40,0
5188,2018-05-16 02:03:11,0.2652,22,22.18,67,0,996.40,0
5189,2018-05-16 02:03:15,0.2652,22,22.18,67,0,996.48,0
5190,2018-05-16 02:03:21,0.2652,22,22.19,67,0,996.44,0
5191,2018-05-16 02:03:25,0.2652,22,22.19,67,0,996.51,0
5192,2018-05-16 02:03:29,0.2652,22,22.19,67,0,996.44,0
5193,2018-05-16 02:03:34,0.2652,22,22.19,67,0,996.48,0
5194,2018-05-16 02:03:38,0.2652,22,22.18,67,0,996.44,0
5195,2018-05-16 02:03:42,0.2652,22,22.19,67,0,996.48,0
5196,2018-05-16 02:03:48,0.2652,22,22.18,67,0,996.48,0
5197,2018-05-16 02:03:52,0.2652,22,22.19,67,0,996.48,0
5198,2018-05-16 02:03:56,0.2652,22,22.19,67,0,996.51,0
5199,2018-05-16 02:04:01,0.2652,22,22.20,67,0,996.59,0
5200,2018-05-16 02:04:05,0.2652,22,22.19,67,0,996.56,0
5201,2018-05-16 02:04:09,0.2652,22,22.19,67,0,996.51,0
5202,2018-05-16 02:04:15,0.2652,22,22.19,67,0,996.56,0
5203,2018-05-16 02:04:19,0.2652,22,22.19,67,0,996.54,0
5204,2018-05-16 02:04:23,0.2652,22,22.19,67,0,996.51,0
5205,2018-05-16 02:04:28,0.2652,22,22.19,67,0,996.54,0
5206,2018-05-16 02:04:32,0.2652,22,22.20,67,0,996.59,0
5207,2018-05-16 02:04:36,0.2652,22,22.19,67,0,996.57,0
5208,2018-05-16 02:04:41,0.2652,22,22.19,67,0,996.54,0
5209,2018-05-16 02:04:46,0.2652,22,22.19,67,0,996.51,0
5210,2018-05-16 02:04:50,0.2652,22,22.19,67,0,996.54,0
5211,2018-05-16 02:04:55,0.2652,22,22.19,67,0,996.54,0
5212,2018-05-16 02:04:59,0.2652,22,22.18,67,0,996.54,0
5213,2018-05-16 02:05:03,0.2652,22,22.19,67,0,996.54,0
5214,2018-05-16 02:05:08,0.2638,22,22.19,67,0,996.54,0
5215,2018-05-16 02:05:12,0.2625,22,22.19,67,0,996.48,0
5216,2018-05-16 02:05:16,0.2612,22,22.20,67,0,996.57,0
5217,2018-05-16 02:05:22,0.2612,22,22.20,67,0,996.54,0
5218,2018-05-16 02:05:26,0.2612,22,22.19,67,0,996.51,0
5219,2018-05-16 02:05:30,0.2612,22,22.19,67,0,996.56,0
5220,2018-05-16 02:05:35,0.2612,22,22.19,67,0,996.54,0
5221,2018-05-16 02:05:39,0.2612,22,22.19,67,0,996.54,0
5222,2018-05-16 02:05:43,0.2612,22,22.19,67,0,996.56,0
5223,2018-05-16 02:05:49,0.2612,22,22.19,67,0,996.51,0
5224,2018-05-16 02:05:53,0.2612,22,22.19,67,0,996.51,0
5225,2018-05-16 02:05:57,0.2612,22,22.18,67,0,996.51,0
5226,2018-05-16 02:06:02,0.2612,22,22.18,67,0,996.48,0
5227,2018-05-16 02:06:06,0.2598,22,22.19,67,0,996.48,0
5228,2018-05-16 02:06:10,0.2571,22,22.19,67,0,996.48,0
5229,2018-05-16 02:06:16,0.2571,22,22.19,67,0,996.48,0
5230,2018-05-16 02:06:20,0.2571,22,22.19,67,0,996.51,0
5231,2018-05-16 02:06:24,0.2571,22,22.18,67,0,996.54,0
5232,2018-05-16 02:06:29,0.2571,22,22.18,67,0,996.44,0
5233,2018-05-16 02:06:33,0.2571,22,22.19,67,0,996.44,0
5234,2018-05-16 02:06:37,0.2571,22,22.19,67,0,996.48,0
5235,2018-05-16 02:06:42,0.2571,22,22.18,67,0,996.44,0
5236,2018-05-16 02:06:46,0.2571,22,22.17,67,0,996.40,0
5237,2018-05-16 02:06:51,0.2571,22,22.18,67,0,996.44,0
5238,2018-05-16 02:06:56,0.2571,22,22.18,67,0,996.44,0
5239,2018-05-16 02:07:00,0.2571,22,22.18,67,0,996.44,0
5240,2018-05-16 02:07:04,0.2571,22,22.19,67,0,996.51,0
5241,2018-05-16 02:07:09,0.2571,22,22.18,67,0,996.48,0
5242,2018-05-16 02:07:13,0.2571,22,22.17,67,0,996.48,0
5243,2018-05-16 02:07:17,0.2571,22,22.18,67,0,996.48,0
5244,2018-05-16 02:07:23,0.2571,22,22.17,67,0,996.48,0
5245,2018-05-16 02:07:27,0.2571,22,22.17,67,0,996.44,0
5246,2018-05-16 02:07:31,0.2571,22,22.17,67,0,996.44,0
5247,2018-05-16 02:07:36,0.2571,22,22.17,67,0,996.42,0
5248,2018-05-16 02:07:40,0.2571,22,22.18,67,0,996.48,0
5249,2018-05-16 02:07:44,0.2571,22,22.18,67,0,996.51,0
5250,2018-05-16 02:07:50,0.2571,22,22.18,67,0,996.56,0
5251,2018-05-16 02:07:54,0.2585,22,22.19,67,0,996.54,0
5252,2018-05-16 02:07:58,0.2612,22,22.18,67,0,996.59,0
5253,2018-05-16 02:08:03,0.2612,22,22.18,67,0,996.59,0
5254,2018-05-16 02:08:07,0.2612,22,22.18,67,0,996.68,0
5255,2018-05-16 02:08:11,0.2612,22,22.18,67,0,996.62,0
5256,2018-05-16 02:08:17,0.2612,22,22.17,67,0,996.56,0
5257,2018-05-16 02:08:21,0.2612,22,22.18,67,0,996.62,0
5258,2018-05-16 02:08:25,0.2612,22,22.19,67,0,996.68,0
5259,2018-05-16 02:08:30,0.2612,22,22.18,67,0,996.59,0
5260,2018-05-16 02:08:34,0.2612,22,22.17,67,0,996.59,0
5261,2018-05-16 02:08:38,0.2612,22,22.18,67,0,996.68,0
5262,2018-05-16 02:08:43,0.2612,22,22.18,67,0,996.65,0
5263,2018-05-16 02:08:47,0.2612,22,22.18,67,0,996.68,0
5264,2018-05-16 02:08:51,0.2612,22,22.18,67,0,996.62,0
5265,2018-05-16 02:08:57,0.2612,22,22.19,67,0,996.62,0
5266,2018-05-16 02:09:01,0.2612,22,22.18,67,0,996.62,0
5267,2018-05-16 02:09:05,0.2612,22,22.19,67,0,996.62,0
5268,2018-05-16 02:09:10,0.2612,22,22.18,67,0,996.65,0
5269,2018-05-16 02:09:14,0.2612,22,22.18,67,0,996.59,0
5270,2018-05-16 02:09:18,0.2612,22,22.17,67,0,996.51,0
5271,2018-05-16 02:09:24,0.2612,22,22.18,67,0,996.62,0
5272,2018-05-16 02:09:28,0.2612,22,22.18,67,0,996.56,0
5273,2018-05-16 02:09:32,0.2598,22,22.17,67,0,996.51,0
5274,2018-05-16 02:09:37,0.2571,22,22.18,67,0,996.56,0
5275,2018-05-16 02:09:41,0.2571,22,22.18,67,0,996.54,0
5276,2018-05-16 02:09:45,0.2571,22,22.18,67,0,996.51,0
5277,2018-05-16 02:09:51,0.2571,22,22.18,67,0,996.51,0
5278,2018-05-16 02:09:55,0.2545,22,22.18,67,0,996.51,0
5279,2018-05-16 02:09:59,0.2518,22,22.17,67,0,996.44,0
5280,2018-05-16 02:10:04,0.2518,22,22.17,67,0,996.44,0
5281,2018-05-16 02:10:08,0.2518,22,22.17,67,0,996.44,0
5282,2018-05-16 02:10:12,0.2518,22,22.17,67,0,996.44,0
5283,2018-05-16 02:10:17,0.2518,22,22.17,67,0,996.44,0
5284,2018-05-16 02:10:22,0.2518,22,22.17,67,0,996.44,0
5285,2018-05-16 02:10:26,0.2518,22,22.17,67,0,996.42,0
5286,2018-05-16 02:10:31,0.2518,22,22.17,67,0,996.44,0
5287,2018-05-16 02:10:35,0.2518,22,22.18,67,0,996.44,0
5288,2018-05-16 02:10:39,0.2518,22,22.17,67,0,996.36,0
5289,2018-05-16 02:10:44,0.2518,22,22.18,67,0,996.48,0
5290,2018-05-16 02:10:48,0.2518,22,22.18,67,0,996.42,0
5291,2018-05-16 02:10:52,0.2518,22,22.17,67,0,996.38,0
5292,2018-05-16 02:10:58,0.2518,22,22.18,67,0,996.44,0
5293,2018-05-16 02:11:02,0.2518,22,22.18,67,0,996.42,0
5294,2018-05-16 02:11:06,0.2518,22,22.18,67,0,996.42,0
5295,2018-05-16 02:11:11,0.2518,22,22.18,67,0,996.42,0
5296,2018-05-16 02:11:15,0.2518,22,22.18,67,0,996.40,0
5297,2018-05-16 02:11:19,0.2518,22,22.18,67,0,996.42,0
5298,2018-05-16 02:11:25,0.2518,22,22.18,67,0,996.42,0
5299,2018-05-16 02:11:29,0.2518,22,22.18,67,0,996.36,0
5300,2018-05-16 02:11:33,0.2518,22,22.18,67,0,996.44,0
5301,2018-05-16 02:11:38,0.2518,22,22.18,67,0,996.40,0
5302,2018-05-16 02:11:42,0.2518,22,22.17,67,0,996.34,0
5303,2018-05-16 02:11:46,0.2531,22,22.17,67,0,996.34,0
5304,2018-05-16 02:11:52,0.2571,22,22.17,67,0,996.40,0
5305,2018-05-16 02:11:56,0.2571,22,22.17,67,0,996.30,0
5306,2018-05-16 02:12:00,0.2571,22,22.18,67,0,996.40,0
5307,2018-05-16 02:12:05,0.2571,22,22.18,67,0,996.44,0
5308,2018-05-16 02:12:09,0.2571,22,22.17,67,0,996.40,0
5309,2018-05-16 02:12:13,0.2571,22,22.17,67,0,996.34,0
5310,2018-05-16 02:12:18,0.2571,22,22.17,67,0,996.36,0
5311,2018-05-16 02:12:22,0.2571,22,22.17,67,0,996.40,0
5312,2018-05-16 02:12:26,0.2571,22,22.17,67,0,996.34,0
5313,2018-05-16 02:12:32,0.2571,22,22.16,67,0,996.38,0
5314,2018-05-16 02:12:36,0.2598,22,22.16,67,0,996.34,0
5315,2018-05-16 02:12:40,0.2612,22,22.17,67,0,996.34,0
5316,2018-05-16 02:12:45,0.2612,22,22.17,67,0,996.42,0
5317,2018-05-16 02:12:49,0.2612,22,22.17,67,0,996.36,0
5318,2018-05-16 02:12:53,0.2612,22,22.17,67,0,996.42,0
5319,2018-05-16 02:12:59,0.2612,22,22.17,67,0,996.34,0
5320,2018-05-16 02:13:03,0.2612,22,22.17,67,0,996.34,0
5321,2018-05-16 02:13:07,0.2612,22,22.17,67,0,996.36,0
5322,2018-05-16 02:13:12,0.2612,22,22.17,67,0,996.38,0
5323,2018-05-16 02:13:16,0.2612,22,22.18,67,0,996.40,0
5324,2018-05-16 02:13:20,0.2612,22,22.17,67,0,996.34,0
5325,2018-05-16 02:13:26,0.2612,22,22.17,67,0,996.30,0
5326,2018-05-16 02:13:30,0.2612,22,22.17,67,0,996.30,0
5327,2018-05-16 02:13:34,0.2612,22,22.18,67,0,996.42,0
5328,2018-05-16 02:13:39,0.2612,22,22.18,67,0,996.44,0
5329,2018-05-16 02:13:43,0.2612,22,22.17,67,0,996.34,0
5330,2018-05-16 02:13:47,0.2612,22,22.17,67,0,996.30,0
5331,2018-05-16 02:13:53,0.2612,22,22.18,67,0,996.34,0
5332,2018-05-16 02:13:57,0.2612,22,22.17,67,0,996.36,0
5333,2018-05-16 02:14:01,0.2638,22,22.17,67,0,996.36,0
5334,2018-05-16 02:14:06,0.2652,22,22.18,67,0,996.42,0
5335,2018-05-16 02:14:10,0.2652,22,22.17,67,0,996.38,0
5336,2018-05-16 02:14:14,0.2652,22,22.16,67,0,996.42,0
5337,2018-05-16 02:14:19,0.2652,22,22.17,67,0,996.36,0
5338,2018-05-16 02:14:23,0.2652,22,22.17,67,0,996.38,0
